"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 07월 1주","S-OIL","일반","0.00","1359.00","1169.00","900.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 07월 2주","S-OIL","일반","0.00","1359.00","1169.00","900.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 07월 3주","S-OIL","일반","0.00","1359.00","1169.00","900.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 07월 4주","S-OIL","일반","0.00","1359.00","1169.00","900.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 07월 5주","S-OIL","일반","0.00","1359.00","1169.00","900.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 08월 1주","S-OIL","일반","0.00","1359.00","1173.29","900.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 08월 2주","S-OIL","일반","0.00","1359.00","1173.29","0.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 08월 3주","S-OIL","일반","0.00","1359.00","1169.00","900.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 08월 4주","S-OIL","일반","0.00","1359.00","1169.00","900.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 09월 1주","S-OIL","일반","0.00","1359.00","1173.29","900.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 09월 2주","S-OIL","일반","0.00","1359.00","1169.00","900.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 09월 3주","S-OIL","일반","0.00","1359.00","1169.00","900.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 09월 4주","S-OIL","일반","0.00","1339.00","1143.29","0.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 09월 5주","S-OIL","일반","0.00","1339.00","1143.29","0.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 10월 1주","S-OIL","일반","0.00","1339.00","1139.00","900.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 10월 2주","S-OIL","일반","0.00","1339.00","1139.00","900.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 10월 3주","S-OIL","일반","0.00","1339.00","1143.29","875.00"
"A0020425","광주 광산구","푸른솔주유소","광주광역시 광산구 고봉로 905 (광산동)","2020년 10월 4주","S-OIL","일반","0.00","1339.00","1143.29","800.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 05월 1주","GS칼텍스","셀프","0.00","1221.86","1028.43","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 05월 2주","GS칼텍스","셀프","0.00","1213.29","1017.29","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 05월 3주","GS칼텍스","셀프","0.00","1209.86","1013.86","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 05월 4주","GS칼텍스","셀프","0.00","1222.14","1026.86","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 06월 1주","GS칼텍스","셀프","0.00","1232.71","1036.57","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 06월 2주","GS칼텍스","셀프","0.00","1280.43","1080.43","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 06월 3주","GS칼텍스","셀프","0.00","1300.86","1098.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 06월 4주","GS칼텍스","셀프","0.00","1311.71","1104.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 07월 1주","GS칼텍스","셀프","0.00","1299.00","1115.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 07월 2주","GS칼텍스","셀프","0.00","1307.00","1115.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 07월 3주","GS칼텍스","셀프","0.00","1307.00","1115.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 07월 4주","GS칼텍스","셀프","0.00","1307.00","1115.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 07월 5주","GS칼텍스","셀프","0.00","1307.00","1115.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 08월 1주","GS칼텍스","셀프","0.00","1307.00","1115.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 08월 2주","GS칼텍스","셀프","0.00","1307.00","1115.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 08월 3주","GS칼텍스","셀프","0.00","1307.00","1115.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 08월 4주","GS칼텍스","셀프","0.00","1307.00","1115.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 09월 1주","GS칼텍스","셀프","0.00","1307.00","1115.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 09월 2주","GS칼텍스","셀프","0.00","1307.00","1110.71","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 09월 3주","GS칼텍스","셀프","0.00","1288.14","1087.86","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 09월 4주","GS칼텍스","셀프","0.00","1273.43","1068.29","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 09월 5주","GS칼텍스","셀프","0.00","1273.00","1067.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 10월 1주","GS칼텍스","셀프","0.00","1273.00","1067.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 10월 2주","GS칼텍스","셀프","0.00","1273.00","1067.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 10월 3주","GS칼텍스","셀프","0.00","1273.00","1067.00","0.00"
"A0019849","광주 광산구","프라임주유소","광주 광산구 목련로 216 (운남동)","2020년 10월 4주","GS칼텍스","셀프","0.00","1273.00","1067.00","0.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 05월 1주","현대오일뱅크","셀프","0.00","1327.57","1120.43","950.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 05월 2주","현대오일뱅크","셀프","0.00","1299.00","1099.00","950.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 05월 3주","현대오일뱅크","셀프","0.00","1299.00","1099.00","950.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 05월 4주","현대오일뱅크","셀프","0.00","1329.00","1129.00","950.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 06월 1주","현대오일뱅크","셀프","0.00","1329.00","1129.00","950.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 06월 2주","현대오일뱅크","셀프","0.00","1379.00","1164.71","950.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 06월 3주","현대오일뱅크","셀프","0.00","1399.00","1179.00","0.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 06월 4주","현대오일뱅크","셀프","0.00","1399.00","1181.86","0.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 07월 1주","현대오일뱅크","셀프","0.00","1399.00","1199.00","0.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 07월 2주","현대오일뱅크","셀프","0.00","1399.00","1199.00","0.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 07월 3주","현대오일뱅크","셀프","0.00","1399.00","1199.00","0.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 07월 4주","현대오일뱅크","셀프","0.00","1399.00","1199.00","950.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 07월 5주","현대오일뱅크","셀프","0.00","1399.00","1199.00","950.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 08월 1주","현대오일뱅크","셀프","0.00","1399.00","1199.00","950.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 08월 4주","현대오일뱅크","셀프","0.00","1359.00","1159.00","0.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 09월 1주","현대오일뱅크","셀프","0.00","1359.00","1159.00","900.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 09월 2주","현대오일뱅크","셀프","0.00","1359.00","1159.00","900.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 09월 3주","현대오일뱅크","셀프","0.00","1359.00","1159.00","900.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 09월 4주","GS칼텍스","셀프","0.00","1335.00","1125.00","900.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 09월 4주","현대오일뱅크","셀프","0.00","1354.20","1146.20","900.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 09월 5주","GS칼텍스","셀프","0.00","1335.00","1135.00","900.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 10월 1주","GS칼텍스","셀프","0.00","1335.00","1135.00","0.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 10월 2주","GS칼텍스","셀프","0.00","1335.00","1135.00","0.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 10월 3주","GS칼텍스","셀프","0.00","1335.00","1135.00","900.00"
"A0020478","광주 광산구","하남공단주유소","광주 광산구 손재로 179 (하남동)","2020년 10월 4주","GS칼텍스","셀프","0.00","1320.71","1120.71","900.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 05월 1주","SK에너지","셀프","0.00","1267.57","1071.14","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 05월 2주","SK에너지","셀프","0.00","1239.00","1059.00","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 05월 3주","SK에너지","셀프","0.00","1216.14","1041.86","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 05월 4주","SK에너지","셀프","0.00","1241.86","1050.43","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 06월 1주","SK에너지","셀프","0.00","1267.57","1067.57","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 06월 2주","SK에너지","셀프","0.00","1279.00","1081.86","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 06월 3주","SK에너지","셀프","0.00","1290.43","1099.00","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 06월 4주","SK에너지","셀프","0.00","1313.29","1111.14","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 07월 1주","SK에너지","셀프","0.00","1330.43","1130.43","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 07월 2주","SK에너지","셀프","0.00","1339.00","1139.00","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 07월 3주","SK에너지","셀프","0.00","1339.00","1139.00","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 07월 4주","SK에너지","셀프","0.00","1339.00","1139.00","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 07월 5주","SK에너지","셀프","0.00","1331.86","1131.86","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 08월 1주","SK에너지","셀프","0.00","1336.14","1136.14","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 08월 2주","SK에너지","셀프","0.00","1339.00","1139.00","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 08월 3주","SK에너지","셀프","0.00","1339.00","1139.00","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 08월 4주","SK에너지","셀프","0.00","1339.00","1139.00","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 09월 1주","SK에너지","셀프","0.00","1339.00","1139.00","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 09월 2주","SK에너지","셀프","0.00","1339.00","1139.00","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 09월 3주","SK에너지","셀프","0.00","1339.00","1139.00","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 09월 4주","SK에너지","셀프","0.00","1339.00","1139.00","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 09월 5주","SK에너지","셀프","0.00","1339.00","1139.00","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 10월 1주","SK에너지","셀프","0.00","1339.00","1139.00","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 10월 2주","SK에너지","셀프","0.00","1333.29","1133.29","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 10월 3주","SK에너지","셀프","0.00","1319.00","1119.00","750.00"
"A0020525","광주 광산구","하남농협주유소","광주 광산구 용아로 445","2020년 10월 4주","SK에너지","셀프","0.00","1319.00","1119.00","750.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 05월 1주","현대오일뱅크","일반","0.00","1398.00","1179.43","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 05월 2주","현대오일뱅크","일반","0.00","1398.00","1160.86","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 05월 3주","현대오일뱅크","일반","0.00","1398.00","1185.14","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 05월 4주","현대오일뱅크","일반","0.00","1398.00","1198.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 06월 1주","현대오일뱅크","일반","0.00","1398.00","1203.71","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 06월 2주","현대오일뱅크","일반","0.00","1406.57","1192.29","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 06월 3주","현대오일뱅크","일반","0.00","1428.00","1228.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 06월 4주","현대오일뱅크","일반","0.00","1449.43","1249.43","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 07월 1주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 07월 2주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 07월 3주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 07월 4주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 07월 5주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 08월 1주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 08월 2주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 08월 3주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 08월 4주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 09월 1주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 09월 2주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 09월 3주","현대오일뱅크","일반","0.00","1458.00","1242.29","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 09월 4주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 09월 5주","현대오일뱅크","일반","0.00","1458.00","1242.29","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 10월 1주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 10월 2주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 10월 3주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020130","광주 광산구","하남현대주유소(H)","광주 광산구 임곡로 573 (안청동)","2020년 10월 4주","현대오일뱅크","일반","0.00","1458.00","1258.00","990.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 05월 1주","SK에너지","일반","0.00","1327.57","1136.14","950.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 05월 2주","SK에너지","일반","0.00","1316.14","1126.14","950.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 05월 3주","SK에너지","일반","0.00","1309.00","1119.00","950.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 05월 4주","SK에너지","일반","0.00","1309.00","1119.00","950.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 06월 1주","SK에너지","일반","0.00","1327.57","1136.14","950.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 06월 2주","SK에너지","일반","0.00","1347.57","1147.57","0.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 06월 3주","SK에너지","일반","0.00","1379.00","1179.00","0.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 06월 4주","SK에너지","일반","0.00","1399.00","1199.00","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 07월 1주","SK에너지","일반","0.00","1404.71","1204.71","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 07월 2주","SK에너지","일반","0.00","1409.00","1209.00","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 07월 3주","SK에너지","일반","0.00","1409.00","1209.00","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 07월 4주","SK에너지","일반","0.00","1409.00","1209.00","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 07월 5주","SK에너지","일반","0.00","1409.00","1209.00","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 08월 1주","SK에너지","일반","0.00","1409.00","1209.00","0.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 08월 2주","SK에너지","일반","0.00","1409.00","1209.00","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 08월 3주","SK에너지","일반","0.00","1409.00","1209.00","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 08월 4주","SK에너지","일반","0.00","1409.00","1209.00","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 09월 1주","SK에너지","일반","0.00","1409.00","1209.00","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 09월 2주","SK에너지","일반","0.00","1409.00","1209.00","0.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 09월 3주","SK에너지","일반","0.00","1409.00","1209.00","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 09월 4주","SK에너지","일반","0.00","1409.00","1209.00","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 09월 5주","SK에너지","일반","0.00","1409.00","1209.00","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 10월 1주","SK에너지","일반","0.00","1409.00","1209.00","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 10월 2주","SK에너지","일반","0.00","1407.57","1206.14","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 10월 3주","SK에너지","일반","0.00","1399.00","1200.43","1000.00"
"A0020190","광주 광산구","한백석유첨단주유소(SK)","광주 광산구 첨단과기로 53 (비아동)","2020년 10월 4주","SK에너지","일반","0.00","1396.14","1196.14","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 05월 1주","SK에너지","일반","0.00","1223.00","1043.00","1100.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 05월 2주","SK에너지","일반","0.00","1223.00","1056.14","1100.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 05월 3주","SK에너지","일반","0.00","1223.00","1069.29","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 05월 4주","SK에너지","일반","0.00","1223.00","1043.00","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 06월 1주","SK에너지","일반","0.00","1223.00","1069.29","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 06월 2주","SK에너지","일반","0.00","1251.57","1051.57","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 06월 3주","SK에너지","일반","0.00","1274.43","1077.29","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 06월 4주","SK에너지","일반","0.00","1293.71","1105.14","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 07월 1주","SK에너지","일반","0.00","1298.00","1108.00","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 07월 2주","SK에너지","일반","0.00","1314.43","1117.29","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 07월 3주","SK에너지","일반","0.00","1323.00","1123.00","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 07월 4주","SK에너지","일반","0.00","1323.00","1123.00","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 07월 5주","SK에너지","일반","0.00","1323.00","1123.00","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 08월 1주","SK에너지","일반","0.00","1323.00","1131.57","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 08월 2주","SK에너지","일반","0.00","1323.00","1123.00","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 08월 3주","SK에너지","일반","0.00","1323.00","1123.00","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 08월 4주","SK에너지","일반","0.00","1318.71","1123.00","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 09월 1주","SK에너지","일반","0.00","1303.00","1103.00","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 09월 2주","SK에너지","일반","0.00","1303.00","1125.86","0.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 09월 3주","SK에너지","일반","0.00","1300.14","1100.14","0.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 09월 4주","SK에너지","일반","0.00","1293.00","1093.00","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 09월 5주","SK에너지","일반","0.00","1293.00","1093.00","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 10월 1주","SK에너지","일반","0.00","1282.43","1085.00","1000.00"
"A0020387","광주 광산구","한성골드주유소","광주 광산구 동곡로 407 (월전동)","2020년 10월 2주","SK에너지","일반","0.00","1273.00","1079.00","1000.00"
