"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2019년 12월 3주","현대오일뱅크","셀프","0.00","1497.00","1319.00","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2019년 12월 4주","현대오일뱅크","셀프","0.00","1507.86","1327.29","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 01월 1주","현대오일뱅크","셀프","0.00","1516.14","1334.00","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 01월 2주","현대오일뱅크","셀프","0.00","1523.43","1342.29","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 01월 3주","현대오일뱅크","셀프","0.00","1535.00","1347.00","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 01월 4주","현대오일뱅크","셀프","0.00","1535.00","1347.00","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 01월 5주","현대오일뱅크","셀프","0.00","1525.86","1336.71","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 02월 1주","현대오일뱅크","셀프","0.00","1515.00","1325.00","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 02월 2주","현대오일뱅크","셀프","0.00","1501.57","1311.57","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 02월 3주","현대오일뱅크","셀프","0.00","1482.43","1292.43","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 02월 4주","현대오일뱅크","셀프","0.00","1479.00","1289.00","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 03월 1주","현대오일뱅크","셀프","0.00","1472.57","1275.43","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 03월 2주","현대오일뱅크","셀프","0.00","1458.43","1258.43","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 03월 3주","현대오일뱅크","셀프","0.00","1430.14","1230.14","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 03월 4주","현대오일뱅크","셀프","0.00","1397.57","1197.57","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 04월 1주","현대오일뱅크","셀프","0.00","1349.86","1148.71","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 04월 2주","현대오일뱅크","셀프","0.00","1321.00","1121.00","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 04월 3주","현대오일뱅크","셀프","0.00","1289.00","1091.29","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 04월 4주","현대오일뱅크","셀프","0.00","1263.00","1071.00","0.00"
"A0020488","광주 남구","(주)대동주유소","광주 남구 대남대로 153 (주월동)","2020년 04월 5주","현대오일뱅크","셀프","0.00","1237.57","1037.57","0.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2019년 11월 1주","SK에너지","셀프","0.00","1525.00","1375.00","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2019년 11월 2주","SK에너지","셀프","0.00","1525.00","1375.00","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2019년 11월 3주","SK에너지","셀프","0.00","1525.00","1375.00","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2019년 11월 4주","SK에너지","셀프","0.00","1525.00","1375.00","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2019년 12월 1주","SK에너지","셀프","0.00","1519.86","1361.29","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2019년 12월 2주","SK에너지","셀프","0.00","1521.86","1359.00","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2019년 12월 3주","SK에너지","셀프","0.00","1529.00","1359.00","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2019년 12월 4주","SK에너지","셀프","0.00","1529.00","1359.00","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 01월 1주","SK에너지","셀프","0.00","1529.00","1359.00","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 01월 2주","SK에너지","셀프","0.00","1540.43","1367.57","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 01월 3주","SK에너지","셀프","0.00","1549.00","1369.00","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 01월 4주","SK에너지","셀프","0.00","1549.00","1369.00","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 01월 5주","SK에너지","셀프","0.00","1546.14","1359.00","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 02월 1주","SK에너지","셀프","0.00","1533.57","1350.71","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 02월 2주","SK에너지","셀프","0.00","1517.57","1329.00","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 02월 3주","SK에너지","셀프","0.00","1503.29","1313.29","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 02월 4주","SK에너지","셀프","0.00","1499.00","1300.43","1100.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 03월 1주","SK에너지","셀프","0.00","1489.29","1295.00","1042.86"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 03월 2주","SK에너지","셀프","0.00","1474.14","1274.14","1000.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 03월 3주","SK에너지","셀프","0.00","1454.43","1254.43","1000.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 03월 4주","SK에너지","셀프","0.00","1414.43","1214.43","928.57"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 04월 1주","SK에너지","셀프","0.00","1371.86","1167.00","900.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 04월 2주","SK에너지","셀프","0.00","1337.29","1137.29","900.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 04월 3주","SK에너지","셀프","0.00","1307.86","1117.86","900.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 04월 4주","SK에너지","셀프","0.00","1284.14","1090.71","900.00"
"A0020648","광주 남구","(주)대창석유직영 남광주주유소","광주 남구 서문대로 799 주월동)","2020년 04월 5주","SK에너지","셀프","0.00","1260.71","1063.57","900.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2019년 11월 1주","GS칼텍스","일반","0.00","1487.00","1331.00","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2019년 11월 2주","GS칼텍스","일반","0.00","1487.00","1331.00","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2019년 11월 3주","GS칼텍스","일반","0.00","1489.86","1333.29","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2019년 11월 4주","GS칼텍스","일반","0.00","1502.14","1339.00","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2019년 12월 1주","GS칼텍스","일반","0.00","1509.00","1339.00","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2019년 12월 2주","GS칼텍스","일반","0.00","1514.71","1340.43","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2019년 12월 3주","GS칼텍스","일반","0.00","1524.71","1349.00","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2019년 12월 4주","GS칼텍스","일반","0.00","1528.14","1352.43","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 01월 1주","GS칼텍스","일반","0.00","1535.00","1355.00","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 01월 2주","GS칼텍스","일반","0.00","1539.29","1355.00","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 01월 3주","GS칼텍스","일반","0.00","1550.00","1360.86","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 01월 4주","GS칼텍스","일반","0.00","1543.57","1354.43","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 01월 5주","GS칼텍스","일반","0.00","1530.14","1340.14","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 02월 1주","GS칼텍스","일반","0.00","1519.00","1329.00","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 02월 2주","GS칼텍스","일반","0.00","1509.86","1319.86","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 02월 3주","GS칼텍스","일반","0.00","1490.14","1297.57","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 02월 4주","GS칼텍스","일반","0.00","1481.57","1289.00","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 03월 1주","GS칼텍스","일반","0.00","1475.29","1281.00","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 03월 2주","GS칼텍스","일반","0.00","1462.43","1262.43","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 03월 3주","GS칼텍스","일반","0.00","1438.43","1238.43","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 03월 4주","GS칼텍스","일반","0.00","1401.57","1201.57","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 04월 1주","GS칼텍스","일반","0.00","1354.14","1151.86","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 04월 2주","GS칼텍스","일반","0.00","1324.71","1124.71","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 04월 3주","GS칼텍스","일반","0.00","1294.43","1096.43","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 04월 4주","GS칼텍스","일반","0.00","1269.29","1072.14","0.00"
"A0019480","광주 남구","(주)미래주유소","광주 남구 금화로 380 (주월동)","2020년 04월 5주","GS칼텍스","일반","0.00","1242.14","1042.14","0.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2019년 11월 1주","GS칼텍스","셀프","0.00","1485.00","1329.00","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2019년 11월 2주","GS칼텍스","셀프","0.00","1486.43","1330.43","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2019년 11월 3주","GS칼텍스","셀프","0.00","1487.86","1331.29","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2019년 11월 4주","GS칼텍스","셀프","0.00","1495.00","1337.00","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2019년 12월 1주","GS칼텍스","셀프","0.00","1501.86","1337.00","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2019년 12월 2주","GS칼텍스","셀프","0.00","1509.86","1337.00","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2019년 12월 3주","GS칼텍스","셀프","0.00","1517.00","1337.00","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2019년 12월 4주","GS칼텍스","셀프","0.00","1521.57","1341.57","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 01월 1주","GS칼텍스","셀프","0.00","1525.00","1345.00","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 01월 2주","GS칼텍스","셀프","0.00","1531.29","1348.43","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 01월 3주","GS칼텍스","셀프","0.00","1543.29","1353.29","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 01월 4주","GS칼텍스","셀프","0.00","1537.86","1349.29","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 01월 5주","GS칼텍스","셀프","0.00","1525.29","1336.14","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 02월 1주","GS칼텍스","셀프","0.00","1515.00","1325.00","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 02월 2주","GS칼텍스","셀프","0.00","1503.29","1313.29","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 02월 3주","GS칼텍스","셀프","0.00","1483.29","1293.29","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 02월 4주","GS칼텍스","셀프","0.00","1479.00","1289.00","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 03월 1주","GS칼텍스","셀프","0.00","1473.29","1276.14","1000.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 03월 2주","GS칼텍스","셀프","0.00","1459.86","1259.86","921.43"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 03월 3주","GS칼텍스","셀프","0.00","1430.71","1230.71","800.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 03월 4주","GS칼텍스","셀프","0.00","1395.57","1195.57","800.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 04월 1주","GS칼텍스","셀프","0.00","1351.57","1147.57","800.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 04월 2주","GS칼텍스","셀프","0.00","1321.86","1121.86","800.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 04월 3주","GS칼텍스","셀프","0.00","1289.29","1092.29","800.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 04월 4주","GS칼텍스","셀프","1439.00","1265.86","1068.71","800.00"
"A0019634","광주 남구","(주)온누리주유소","광주 남구 금화로 407 (월산동)","2020년 04월 5주","GS칼텍스","셀프","1432.14","1237.86","1037.86","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2019년 11월 1주","SK에너지","일반","0.00","1487.00","1331.00","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2019년 11월 2주","SK에너지","일반","0.00","1488.43","1332.43","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2019년 11월 3주","SK에너지","일반","0.00","1489.86","1333.29","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2019년 11월 4주","SK에너지","일반","0.00","1498.71","1339.00","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2019년 12월 1주","SK에너지","일반","0.00","1509.00","1339.00","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2019년 12월 2주","SK에너지","일반","0.00","1514.71","1340.43","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2019년 12월 3주","SK에너지","일반","0.00","1529.00","1349.00","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2019년 12월 4주","SK에너지","일반","0.00","1529.57","1349.57","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 01월 1주","SK에너지","일반","0.00","1535.00","1355.00","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 01월 2주","SK에너지","일반","0.00","1539.29","1355.00","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 01월 3주","SK에너지","일반","0.00","1549.14","1360.00","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 01월 4주","SK에너지","일반","0.00","1549.29","1360.14","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 01월 5주","SK에너지","일반","0.00","1531.86","1341.86","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 02월 1주","SK에너지","일반","0.00","1523.29","1333.29","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 02월 2주","SK에너지","일반","0.00","1509.00","1319.00","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 02월 3주","SK에너지","일반","0.00","1487.57","1297.57","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 02월 4주","SK에너지","일반","0.00","1479.00","1289.00","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 03월 1주","SK에너지","일반","0.00","1478.86","1279.43","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 03월 2주","SK에너지","일반","0.00","1462.43","1262.43","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 03월 3주","SK에너지","일반","0.00","1433.86","1233.86","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 03월 4주","SK에너지","일반","0.00","1422.14","1222.14","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 04월 1주","SK에너지","일반","0.00","1358.14","1151.57","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 04월 2주","SK에너지","일반","0.00","1326.43","1126.43","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 04월 3주","SK에너지","일반","0.00","1293.00","1096.29","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 04월 4주","SK에너지","일반","0.00","1267.86","1072.14","0.00"
"A0019507","광주 남구","SK월드컵주유소","광주 남구 금화로 412 (월산동)","2020년 04월 5주","SK에너지","일반","0.00","1242.14","1042.14","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2019년 11월 1주","현대오일뱅크","셀프","0.00","1465.00","1315.00","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2019년 11월 2주","현대오일뱅크","셀프","0.00","1479.29","1317.86","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2019년 11월 3주","현대오일뱅크","셀프","0.00","1495.00","1325.00","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2019년 11월 4주","현대오일뱅크","셀프","0.00","1495.00","1325.00","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2019년 12월 1주","현대오일뱅크","셀프","0.00","1495.00","1325.00","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2019년 12월 2주","현대오일뱅크","셀프","0.00","1505.00","1333.29","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2019년 12월 3주","현대오일뱅크","셀프","0.00","1512.14","1333.29","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2019년 12월 4주","현대오일뱅크","셀프","0.00","1519.71","1339.00","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 01월 1주","현대오일뱅크","셀프","0.00","1527.57","1339.00","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 01월 2주","현대오일뱅크","셀프","0.00","1539.71","1349.71","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 01월 3주","현대오일뱅크","셀프","0.00","1544.00","1350.43","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 01월 4주","현대오일뱅크","셀프","0.00","1536.29","1349.00","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 01월 5주","현대오일뱅크","셀프","0.00","1530.71","1344.71","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 02월 1주","현대오일뱅크","셀프","0.00","1519.00","1329.00","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 02월 2주","현대오일뱅크","셀프","0.00","1506.57","1316.00","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 02월 3주","현대오일뱅크","셀프","0.00","1488.43","1297.86","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 02월 4주","현대오일뱅크","셀프","0.00","1479.86","1289.00","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 03월 1주","현대오일뱅크","셀프","0.00","1471.86","1269.29","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 03월 2주","현대오일뱅크","셀프","0.00","1457.57","1257.00","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 03월 3주","현대오일뱅크","셀프","0.00","1432.43","1231.57","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 03월 4주","현대오일뱅크","셀프","0.00","1397.29","1196.43","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 04월 1주","현대오일뱅크","셀프","0.00","1354.14","1153.00","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 04월 2주","현대오일뱅크","셀프","0.00","1320.43","1121.86","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 04월 3주","현대오일뱅크","셀프","0.00","1289.29","1097.29","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 04월 4주","현대오일뱅크","셀프","0.00","1261.86","1071.86","0.00"
"A0020202","광주 남구","광주대주유소","광주 남구 서문대로 566 (송하동)","2020년 04월 5주","현대오일뱅크","셀프","0.00","1240.71","1040.43","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2019년 11월 1주","현대오일뱅크","셀프","0.00","1495.00","1340.71","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2019년 11월 2주","현대오일뱅크","셀프","0.00","1496.71","1345.00","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2019년 11월 3주","현대오일뱅크","셀프","0.00","1503.29","1348.43","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2019년 11월 4주","현대오일뱅크","셀프","0.00","1507.57","1349.00","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2019년 12월 1주","현대오일뱅크","셀프","0.00","1503.29","1349.43","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2019년 12월 2주","현대오일뱅크","셀프","0.00","1514.29","1349.14","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2019년 12월 3주","현대오일뱅크","셀프","0.00","1519.00","1341.29","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2019년 12월 4주","현대오일뱅크","셀프","0.00","1519.00","1349.00","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2020년 01월 1주","현대오일뱅크","셀프","0.00","1520.71","1349.00","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2020년 01월 2주","현대오일뱅크","셀프","0.00","1527.14","1351.29","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2020년 01월 3주","현대오일뱅크","셀프","0.00","1539.71","1357.57","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2020년 01월 4주","현대오일뱅크","셀프","0.00","1544.00","1356.86","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2020년 01월 5주","현대오일뱅크","셀프","0.00","1536.57","1346.86","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2020년 02월 1주","현대오일뱅크","셀프","0.00","1519.29","1335.29","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2020년 02월 2주","현대오일뱅크","셀프","0.00","1507.43","1319.00","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2020년 02월 3주","현대오일뱅크","셀프","0.00","1490.14","1301.29","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2020년 02월 4주","현대오일뱅크","셀프","0.00","1481.29","1291.86","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2020년 03월 1주","현대오일뱅크","셀프","0.00","1475.57","1283.29","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2020년 03월 2주","현대오일뱅크","셀프","0.00","1461.57","1258.43","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2020년 03월 3주","현대오일뱅크","셀프","0.00","1437.00","1237.00","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2020년 03월 4주","현대오일뱅크","셀프","0.00","1403.86","1211.00","0.00"
"A0019462","광주 남구","국제주유소","광주 남구 봉선로 50 (주월동)","2020년 04월 1주","현대오일뱅크","셀프","0.00","1355.00","1155.57","0.00"
